id,source_job_id,title,location,text,label,risk_level,red_flags,source_dataset,source_type,original_fraudulent,internship_related
843,7107_suspicious_variant,English Teacher Abroad,"US, PA, Scranton","Title: English Teacher Abroad
Location: US, PA, Scranton
Company Profile: We help teachers get safe and secure jobs abroad :)
Description: Play with kids, get paid for it Love travel? Jobs in Asia$1,500+ USD monthly ($200 Cost of living)Housing provided (Private/Furnished)Airfare ReimbursedExcellent for student loans/credit cardsGabriel Adkins : #URL_ed9094c60184b8a4975333957f05be37e69d3cdb68decc9dd9a4242733cfd7f7##URL_75db76d58f7994c7db24e8998c2fc953ab9a20ea9ac948b217693963f78d2e6b#12 month contract : Apply today
Requirements: University degree required. TEFL / TESOL / CELTA or teaching experience preferred but not necessaryCanada/US passport holders only
Benefits: See job description
Employment Type: Contract
Required Education: Bachelor's Degree
Industry: Education Management

Additional application note: The posting gives limited company information and asks applicants to continue the process through a private messaging channel before a formal interview.",suspicious,medium,missing_company_profile;no_screening_questions;no_company_logo,EMSCAD_real_fake_job_postings,rule_augmented_suspicious_variant,0,True
844,8418,Entry Level Sales,"US, DC, Washington","Title: Entry Level Sales
Location: US, DC, Washington
Salary Range: 55000-75000
Description: General Summary: Achieves maximum sales profitability, growth and account penetration within an assigned territory and/or market segment by effectively selling the company’s products and/or related services. Personally contacts and secures new business accounts/customers.CORE FUNCTIONS:•Promotes/sells/secures orders from existing and prospective customers through a relationship-based approach.•Demonstrates products and services to existing/potential customers and assists themin selecting those best suited to their needs.DETAILS OF FUNCTION:•Establishes, develops and maintains business relationships withcurrent customers and prospective customers in the assigned territory/market segment to generate new business for the organization’s products/services.•Makes telephone calls and in-person visits and presentations to existing and prospective customers.•Researches sources for developing prospective customers and for information to determine their potential.•Develops clear and effective written proposals/quotations for current and prospective customers.•Expedites the resolution of customer problems and complaints.•Coordinates sales effort with marketing, sales management, accounting, logistics and technical servicegroups.•Analyzes the territory/market’s potential and determines the value of existing and prospective customers value to the organization.•Creates and manages a customer value plan for existing customers highlighting profile, share and value opportunities.•Identifies advantages and compares organization’s products/services.•Plans and organizes personal sales strategy by maximizing the Return on Time Investment for the territory/segment.•Supplies management with oral and written reports on customer needs, problems, interests, competitive activities, and potential for new products and services.•Keeps abreast of product applications, technical services, market conditions, competitive activities, advertising and promotional trends through the reading of pertinent literature and consulting with marketing and technical service areas.QUALIFICATIONS:Demonstrated aptitude for problem-solving; ability to determine solutions for customers (consultative sales approach). Must be results-orientated and able to work both independently and within a team environment. Must possess excellent verbal and written communication skills. Proficiency in using Microsoft Office Suite applications and contact management software. Valid driver’s license.
Benefits: Great Health and DentalFast Advancement OpportunitiesGreat Income PotentialCompetitive Bonus ProgramCar Allowance
Employment Type: Full-time
Required Experience: Entry level
Required Education: High School or equivalent
Industry: Financial Services
Function: Sales",suspicious,medium,missing_company_profile;missing_requirements;no_company_logo;no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
845,4982_suspicious_variant,Entry Level Loan Officer,"US, OH, Seven Hills","Title: Entry Level Loan Officer
Location: US, OH, Seven Hills
Company Profile: Proficio Mortgage is a rapidly growing mortgage lender that cares about both our clients, and our team members. Proficio is a wholly-owned subsidiary of Proficio Bank. As a National mortgage lender, our branches are exempt or authorized to lend is 49 states and the District of Columbia. Our goal is to make the loan process as simple and worry-free as possible. We pride ourselves in offering the highest level of customer service to our clients. Here at Proficio we believe in a culture that allows every individual to succeed to the highest level of their abilities. Then, we will train your abilities to go even higher. Proficio has a top-notch training program that quickly ramps your career up faster than any other company out there. This is an opportunity not to just have a job, but to LOVE WHAT YOU DO. We are in need for future leaders because of our rapidly expanding growth. The atmosphere here is electric. We hire people that want to work hard, and enjoy what they do! We believe that it’s important for every one of our team members to have a balanced life. If this sounds like a place you would want to wake up and come to every day for years to come then start your future career today!
Description: Who are we?Proficio Mortgage Ventures is a wholly-owned subsidiary of Proficio Bank. We are authorized to lend in 49 states and offer a wide range of mortgage products including Conventional, FHA, HARP, Reverse Mortgage, VA, and USDA. We are a rapidly growing mortgage lender who cares about our clients and our team members. Our IT and processing systems not only allow us to approve and close loans in as little as 30 days without endangering quality, but also to insure the process is as simple and as worry-free as possible for our clients. At Proficio Mortgage we pride ourselves on service, integrity, and professionalism.What makes us so special?Here at Proficio, we believe in a practice that allows every individual to prosper to the maximum caliber of their abilities. We offer licensing and training to become a certified Federal Loan Originator, including a paid NMLS number. Proficio’s training program is of the highest quality and will jump start your career faster than any other company out there. This is an opportunity to absolutely love what you do, not just hold down another job. The atmosphere here is electric. We have a fun team environment where there is opportunity to learn and develop within both the company and your professional sales career.We’re looking for bright and driven individuals to help grow our team and to continue to build our company. We hire people that want to work hard, represent a professional and positive manner, and enjoy what they do! With dedication, you’ll gain benefits both financially and personally and have the opportunity for advancement. If this sounds like a team you would be proud to be a part of, then what are you waiting for? Come start your future career today!Job Description – What you will do.This is an entry level position – NO EXPERIENCE IS NECESSARY. As an Entry Level Loan Officer, you will start in our first-rate trainee program where full training materials are provided. Trainees will spend one week of paid training in a classroom style environment; learning about Proficio, the benefits, the culture, general mortgage knowledge, and sales skills.The following week, trainees are assigned to a mortgage team – Purchase, Refinance, or Reverse. Each trainee is assigned a team leader and an adviser who will coach you over the next four to six weeks as you accomplish and perfect your skills to advance to a Junior Loan Officer.Responsibilities:Using state-of-the-art technologies to answer/make calls and respond to emails.Handling customer inquires both over the phone and by email.Researching required information using available resources.Managing, resolving, and conquering client concerns.Providing product and service information to all clients.Entering new customer and updating existing client information into our data system.Transmitting calls to correct resource/team/associate.Meeting department service level standards for communication and work-flow.
Requirements: NO MORTGAGE EXPERIENCE NEEDED – We welcome candidates from all backgrounds.Motivated to work hard individually and as a team.Readiness to learn and take your position seriously.Strong written, verbal, and interpersonal communication.Enthusiastic and positive attitude.Taking pride in your work and in everything you do.
Benefits: By joining our team, what will you get?Hourly pay plus training to advance to a junior banking position with an excellent incentive pay plan that averages more than $45,000 in the first year.An incredible benefits package that includes; medical, dental, vision, life insurance, and more.The opportunity to grow as a professional through self-discipline training. We are not just hiring trainees – we need future leaders!Career advancement.
Employment Type: Full-time
Required Experience: Entry level
Required Education: High School or equivalent
Industry: Financial Services
Function: Sales

Additional application note: The posting gives limited company information and asks applicants to continue the process through a private messaging channel before a formal interview.",suspicious,medium,missing_company_profile;no_screening_questions;no_company_logo,EMSCAD_real_fake_job_postings,rule_augmented_suspicious_variant,0,True
846,11608,Sales Rep for AT&T Solutions Provider - Management Training,"US, FL, Miami","Title: Sales Rep for AT&T Solutions Provider - Management Training
Location: US, FL, Miami
Department: AFS18
Salary Range: 45000-67000
Company Profile: Argenta Field Solutions values the client, creates income streams for them through our sales mechanism and focuses on quality and numbers rather than numbers alone. While this is paramount to our foundation, the foundation itself is our people. Environment, Training and Compensation are the tripod that support our workforce. The same way we believe in quality of sales, we believe even more in quality of our people's environment, training and compensation.To setup an interview, call our recruiting department Monday-Friday from 9am-5pm @ (361) 400-2907
Description: Interviewing now for full-time positions in Miami FL. No experience required.We are Argenta Field Solutions, a rapidly growing Fortune 500 partner, which specializes in direct sales for industry leading companies nationwide; ATandT, DirecTV, ADT. Argenta Field Solutions is an award-winning and authorized ATandT Solutions Provider.Argenta Field Solutions values the client, creates income streams for them through our sales mechanism and focuses on quality and numbers rather than numbers alone. While this is paramount to our foundation, the foundation itself is our people. Environment, Training and Compensation are the tripod that support our workforce. The same way we believe in quality of sales, we believe even more in quality of our people's environment, training and compensation.Direct Sales Rep positions now available on our ATandT U-verse sales team. We provide all the tools and training to be highly successful and offer opportunity for career minded, top performers to step up into leadership roles. Positions- Sales Rep w/Management Training- Assistant Manager- Market Manager Compensation- $45k-$67k per year (entry level) - Weekly pay- Direct deposit - Bonuses (daily, weekly and monthly)
Requirements: - Sales experience preferred- Ability to work in high energy, team environment- Goal/Career Oriented- Strong work ethic - Professional integrity - Pre-employment screening
Benefits: - AFLAC- Health Insurance (Management) - Training (Initial and Ongoing)- Vacation and sick time- Paid travelSchedule an interview by contacting Craig @ (361) 400-2907(This is not a telemarketing or call center position)To learn more about Argenta Field Solutions, visit our website @ #URL_1d9e75fb4100e4ecdc0d72a1205f398abb97bf07f3018745f8fbcab82dc07ef3# Argenta Field Solutions - Locations Currently Hiring711 N Carancahua St, Suite 1750, Corpus Christi TX 7840115600 San Pedro Ave, Suite 105, San Antonio TX 782323463 Magic Dr, Suite 252, San Antonio TX 782292855 Mangum Rd, Suite 417, Houston TX 770921100 E Nasa Pkwy, Suite 410, Houston TX 770589896 Bissonnet St, Suite 454, Houston TX 770362201 N Collins St, Suite 252, Arlington TX 760114101 McEwen, Suite 530, Dallas TX 75244222 E Van Buren, Suite 511, Harlingen TX 785501001 S 10th St, Suite 201, McAllen TX 785041111 Park Centre Blvd, Suite 207, Miami FL 33169 keywords: sales, outside, direct, commission, cable, security, alarm, security, internet, tv, directv, dish, satellite, assistant manager, manager, customer service, csa, salesman, salesmen, career, job, door, field, waiter, waitress, bartender, server, d2d
Employment Type: Full-time
Industry: Consumer Services
Function: Sales",suspicious,medium,no_screening_questions;unrealistic_easy_money,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
847,5652,English Teacher Abroad,"US, AZ, Tucson","Title: English Teacher Abroad
Location: US, AZ, Tucson
Company Profile: We help teachers get safe and secure jobs abroad :)
Description: Play with kids, get paid for it Love travel? Jobs in Asia$1,500+ USD monthly ($200 Cost of living)Housing provided (Private/Furnished)Airfare ReimbursedExcellent for student loans/credit cardsGabriel Adkins : #URL_ed9094c60184b8a4975333957f05be37e69d3cdb68decc9dd9a4242733cfd7f7##URL_75db76d58f7994c7db24e8998c2fc953ab9a20ea9ac948b217693963f78d2e6b#12 month contract : Please briefly mention why teaching abroad appeals to you and your desired start date when applying :-)
Requirements: University degree required. TEFL / TESOL / CELTA or teaching experience preferred but not necessaryCanada/US passport holders only
Benefits: See job description
Employment Type: Contract
Required Education: Bachelor's Degree
Industry: Education Management",legitimate,low,none,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
848,9265_suspicious_variant,"Assistant Manager, Global eCommerce & Digital Marketing","US, NY, New York","Title: Assistant Manager, Global eCommerce & Digital Marketing
Location: US, NY, New York
Salary Range: 55000-70000
Description: The Global eCommerce and Digital Manager will be responsible for: Assist with re-platforming and launching priority market websites onto the global eCommerce platform (QA, project management)Assist with launching and managing an AHAVA U.K. site and eCommerce program initiativesMaintaining and executing site initiatives and updates (homepages, product pages, A/B testing) across multiple AHAVA websites on the global eCommerce platformManage digital requests and communication with other regionsLead the email marketing planning, execution and scheduling across the U.S. and U.K.Lead efforts to optimize the U.S. and U.K. site by putting in place standardized reporting tools (Google Analytics)Work with internal and external creative teams to develop additional global assets, create program success metrics and perform regular analysisWork with International Sales team to establish and meet forecasted eCommerce goalsBe aware of and act on global beauty/online trends in order to take advantage of relevant new developmentsAssist with global eCommerce and digital marketing best practices development and education to other regions
Requirements: 3-5 years professional experience in eCommerce, digital marketing, email marketing or online account managementBachelor’s degreeAdvanced knowledge of ecommerce best practicesEmail marketing experience (with basic HTML knowledge) preferred
Employment Type: Full-time
Required Experience: Mid-Senior level
Required Education: Bachelor's Degree
Industry: Cosmetics
Function: Marketing

Additional application note: The posting gives limited company information and asks applicants to continue the process through a private messaging channel before a formal interview.",suspicious,medium,missing_company_profile;no_screening_questions;no_company_logo,EMSCAD_real_fake_job_postings,rule_augmented_suspicious_variant,0,True
849,8268,"Clinic Assistant, North West London","GB, BEN, London","Title: Clinic Assistant, North West London
Location: GB, BEN, London
Salary Range: 16000-18500
Company Profile: Newmedica is a dynamic, innovative UK healthcare company that works in partnership with the NHS to deliver specialist clinical eye care services safely and effectively. Newmedica is growing rapidly and operates services in a number of locations around the UK. Newmedica clinics operate in both fixed and mobile settings, in the community and on NHS Trust sites.
Description: Clinic Assistant, North West LondonCentral Middlesex Hospital, Sudbury Primary Care Centre and Willesden Centre for Health and Care£16,500-£18,500 per annumNewmedica is a dynamic, innovative UK healthcare company that works in partnership with the NHS to deliver specialist clinical eye care services safely and effectively. Newmedica is growing rapidly and operates services in a number of locations around the UK. Newmedica clinics operate in both fixed and mobile settings, in the community and on NHS Trust sites.We are currently looking for Clinic Assistants to support our new clinic in North West London. The job holder would be expected to provide cover across all three locations in the area, in Central Middlesex Hospital, Sudbury Primary Care Centre and Willesden Centre for Health and Care.Clinic Assistants are the public face of Newmedica and are integral to the successful operation of the clinic. They are responsible for performing clinical tests and supporting the clinical assessment of each patient and for ensuring that all patients understand their treatment. They are also responsible for ensuring the smooth and efficient administration of the clinic, including ensuring that appointments are booked and that clinics are full, retrieving patient notes, recording and filing clinical outcomes and utilising Newmedica’s electronic patient records.Combining a friendly and accessible personal manner with basic clinical testing skills, they pride themselves in delivering great customer service and their ability to work within small teams to maintain and enhance processes to maximise quality and efficiency. No clinical knowledge is assumed (full training will be given) but intellectual curiosity is required. It is expected that the company’s growth plans will provide ongoing challenges for the post-holders as well as appropriate career development opportunities.
Requirements: GCSE grade C or above in English and Mathematics, or equivalentProven customer service skills with a passion for customer care.Ability to build a working knowledge of eye physiology and treatment and to build clinical testing skillsFully computer literate - comfortable with Microsoft Office products and the ability to learn new patient record systems.
Employment Type: Full-time
Required Experience: Entry level
Required Education: High School or equivalent
Industry: Hospital & Health Care
Function: Customer Service",legitimate,low,none,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
850,9063_suspicious_variant,JavaScript Developer,"US, CA, San Carlos","Title: JavaScript Developer
Location: US, CA, San Carlos
Company Profile: For over 15 years, CaseNEX has been a leader in the education technology industry and continues to provide flexible and customized online solutions for teachers, students, and parents. CaseNEX offers an array of services and products, including professional development courses for teachers and data collecting tools to monitor students’ individual progress. Now used in all 50 states, CaseNEX has recently grown, adding two additional divisions: DataCation and PALS Marketplace.
Description: The DataCation division of CaseNEX is looking for JavaScript developers. We’re a relatively small, cross-coastal development team that develops educational software to help teachers and schools across the country. Right now, we’re building a dynamic dashboard solution to display real-time data collected from various sources to help students, parents, teachers, and administrators track student and school success. We need both front-end and back-end JavaScript developers for this and other projects.
Requirements: Strong JavaScript skills in a variety of contexts including some or all of the following:jQueryFront-End Web DevelopmentBack End DevelopmentAPI development NodeExcellent communication skills since you’ll work with people in the same room and across the country (must love emoticons)
Benefits: Full benefits including medical, dental, life insurance, FSA, PTO, and company holidaysA strong belief in life/work balanceCompetitive Base SalaryIf you are an EXCELLENT Javascript developer, please apply immediately to this opportunity.Applicants must be authorized to work in the U.S.
Employment Type: Full-time
Required Experience: Associate
Industry: Computer Software

Additional application note: The posting gives limited company information and asks applicants to continue the process through a private messaging channel before a formal interview.",suspicious,medium,missing_company_profile;no_screening_questions;no_company_logo,EMSCAD_real_fake_job_postings,rule_augmented_suspicious_variant,0,True
851,17746,Customer Service Position,"US, NY, newyork","Title: Customer Service Position
Location: US, NY, newyork
Description: Answers customer/client requests or inquiries concerning servicesResponsible for improving customer retention through programs and service provided to the customerContinually maintain working knowledge of all company products, services and promotionsMake recommendations according to customer's needs on features, accessories, upgrades and rate plansResearch, resolve, and respond to customer issues in a timely manner
Requirements: Strong communication skills, written and oralGood documentation skills and solid written grammarAble to accurately follow technical written work instructionsFriendly personality that enjoys assisting customersExcellent customer service and troubleshooting skillsAble to work in a structured environmentStrong organization, time management, and prioritizing skills
Benefits: INSURANCE:Medical, Dental, and Vision available the first day of the month following your hire date and Life Insurance Eligible ImmediatelyPAID TIME OFF:Vacation, Personal Time, Sick Time, and Holidays
Employment Type: Part-time
Required Experience: Not Applicable
Required Education: High School or equivalent
Industry: Marketing and Advertising
Function: Customer Service",fraudulent,high,missing_company_profile;no_company_logo;no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,1,False
852,16790,Executive Assistant,"US, CA, Claremont","Title: Executive Assistant
Location: US, CA, Claremont
Description: We are currently seeking an Executive Assistant with a professional background and direct experience supporting a senior level company executive. We are an entrepreneurial energy company, and are truly a leader in our field offering a unique, unequalled service. We are recruiting for a bright individual to work from our Claremont, California office. Our company is growing and looking to add outstanding professionals to our team.Working directly for the CEO you will be responsible for providing Executive and Personal support. Involved in all areas of the business you should be assertive by nature, have a strong sense of initiative, and have business acumen. You should be comfortable with marketing and writing.In return you can expect a salary, benefits and an opportunity to share in the company's successes.
Requirements: Related post secondary education and several years' directly relevant experience in progressively responsible administrative support positions, or an equivalent combinationExcellent attention to detailSelf-motivated and ability to take initiative in complex mattersAbility to work independently and provide direction to othersStrong results orientation to collaboratively share ideas and information and work within a team environmentAbility to follow instructions and proactively approach senior leaders or others with questions and/or to seek clarificationWell developed communication and interpersonal skills, including the ability to exercise tact and discretion in handling confidential informationStrong organizational and time management skills to plan, schedule and coordinate multiple activities in an environment of tight deadlines, priorities and requirementsAdvanced computer skills: Word, Excel, PowerPoint, Outlook, Quickbooks
Benefits: Salary, performance bonus and benefits
Function: Administrative",legitimate,low,missing_company_profile;no_company_logo,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
853,11799,Electronics Service Engineer (4 months fixed term),"MY, 14, KL - Petaling Jaya","Title: Electronics Service Engineer (4 months fixed term)
Location: MY, 14, KL - Petaling Jaya
Department: Operations - Repair Centre
Company Profile: Want to be part of a NZ success story that’s going places?Want to have a hand in developing products that you’ll be proud of?We are a driven and ambitious technology business with a Vision to deliver revolutionary transactional and self service products that make people wonder how they ever lived without them.Designed in New Zealand and exported across the world, our products have an enviable history of delivering smart and robust technology solutions to the oil and gas retail sector. We have developed many first-in-world products and we are embarking on our next strategic horizon - so we have exciting and challenging times ahead!Types of roles we recruit for;Embedded and Application EngineersMechanical, Hardware and Production EngineersSoftware Developers (particularly Java Dev’s with payments experience)Product ArchitectsQA and Compliance (including Test Analysts / Test Engineers)Project Managers (software and hardware)Solutions Consultants (Business Analysts)Plus much much moreWe believe in the importance of living and breathing our Company Values; we’re Passionate, we do What We Say, we’re Straight Up, we’re Creative, we’re Team players, we’re all about Quality, we make it Win-Win and People Matter to us.
Description: We are a driven and ambitious technology business with a Vision to deliver revolutionary transactional and self service products that make people wonder how they ever lived without them.Designed in New Zealand and exported across the world, our products have an enviable history of delivering smart and robust technology solutions. We have developed many first-in-world products and have a long history of innovative site automation solutions. We are embarking on our next strategic horizon - implementing cloud and mobile strategies to retain our leadership and recognised innovation, so we have exciting and challenging times ahead. How about joining us for the ride?
Requirements: We currently have a requirement for an Electronics Service Engineer to be based in the Customer Support team in Petaling Jaya. This is an entry level role where you will carry out corrective and service maintenance on a range of nominated equipment in a professional and customer oriented manner. You will diagnose and repair electronic equipment to a component level and take ownership of product repairs while achieving and maintaining high productivity goals with minimal service warranty repairs.We are looking for people with a passion for Electronics Engineering along with the ability to demonstrate an understanding of component level electronics repair through work experience and/or University projects. You will also have experience in surface mount soldering and ideally worked with service centre equipment such as oscilloscopes, SMT rework equipment and mechanical tools. Along with your relevant qualification in Electronics you will also be an excellent communicator in both verbal and written English.
Benefits: We are a rapidly growing, dynamic company. If you want to showcase your skills in this exciting space, don’t delay, apply today.#URL_5986f170772b5bd01bbbe5dcef6d24f90be00a45753fa426e2c4ec5453248cd6#
Employment Type: Temporary
Required Experience: Entry level
Required Education: Bachelor's Degree
Industry: Information Technology and Services
Function: Engineering",legitimate,low,none,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
854,8288,Full Stack Rails Engineer,"US, CA, San Francisco","Title: Full Stack Rails Engineer
Location: US, CA, San Francisco
Description: Company Description:Remotus is an online remote recruiting platform that allows companies to hire talented developers from all over the world.Remotus is revolutionizing the remote workforce by making hiring process easier and less costly by aggregating the developer workforce, regardless of the location, onto a single platform. Finding talented developers can be a difficult task for many companies. Through Remotus, companies can access the platform to view the profiles and hire developers instantly via its network.Responsibilities:Work closely with the CTO to further develop our hiring platform, and fix issues as they arise, or add new processes to the existing workflow of the applicationBuild a dashboard/web app to manage and report on marketing campaignsIntegrate with 3rd party marketing systems such as mailchimp, etc.Build additional Rails applications to handle growing traffic
Requirements: What we are looking for:Someone who is confident with the following skills/technologies:Ruby on RailsHTML/HAMLCSS/SCSSJavaScriptMySQLPlus: CapybaraAngular JSAWSUI/UXExperience in working for startup company or projectAdditional preferable experience: Experience with applicant tracking system / Job BoardRemote working is fine: We prefer you work 4~5 hrs in JST (Japan time)Full-time equivalent commitment: ~40 hrs/week
Employment Type: Full-time
Required Experience: Entry level
Required Education: Bachelor's Degree
Industry: Telecommunications
Function: Engineering",suspicious,medium,missing_company_profile;remote_or_telecommuting;no_company_logo;no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
855,17822,Webcam Model,,"Title: Webcam Model
Description: Internet Modeling is a premier adult modeling agency recruiting and hiring webcam models for high paying webcam jobs.We are one of the oldest and most experienced online modeling agencies, representing webcam models since 1998. Our agency recruits for the largest network of adult websites such as #URL_7c618854292c1f4fe07b7bc848323c068e2d9c12d58c214d9120a1d491e9971c# and many others, with over five million visitors per day, so our cam models make the most money. We have many immediate webcam job openings for all types of camgirls and camguys, so you can become a webcam model, and start to make money webcam modeling in as little as a few days. Being a webcam model is one of the few jobs where you can make great money from the comfort of your own home while having fun!#URL_11ac604d942dee77d69c63d9e052daaf0b2cf204ec8484d5fd3ef2f998114c2f#
Requirements: In order to be considered for a webcam model position, you MUST: - Be an attractive female or male over the age of 18 with a private place to work. - Be friendly, open minded, and feel comfortable in front of the camera. - Have a scanned image of a valid Driver's License, Passport, or other legal proof of age. - Have a computer with a P4 dual core or higher processor, and at least 1GB of RAM. - Have a high speed broadband Internet connection. - Have a good quality WEBCAM and MICROPHONE
Benefits: We provide the following benefits to all our webcam models:- Earn from $0.80/minute up to 70% of your gross earnings paid weekly with no minimums. - 70% lifetime revenue share paid weekly for recording or uploading videos for sale. - Weekly bonus of up to 30%, so if you make $2,000 your net pay would be $2,600. - Work on one of the largest webcam networks with over 5 million visitors per day. - Advanced HD streaming technology with the best video and audio quality available. - Ability for models to accept private phone calls from clients during paid webcam shows. - The ability to work any hours you choose from any location with high speed Internet. - Absolutely no chargebacks or deductions, so models are paid for each valid private chat. - Models can block visitors by Country, City and State, and set up to 5 blocked areas. - Personal support rep that models can contact via email, Skype, or toll free phone. - Training from experienced webcam models for qualified new hires who request it. - Assistance in getting front page placement on our network of websites. - Weekly earnings payments by check, direct deposit, Payza, Payoneer, or Paxum. - No payment delay, so you get your money within 1 week of earning it. - No payroll or payout fees of any kind, so you receive the amount you earn. - Year end 1099 earnings statements for U.S. based models (issued and sent by us). - Private delivery address for gifts sent by clients (received and forwarded by us). - Anonymous email address to give out to clients for private messages. - Separate #URL_754e3a19fe90ffc5b0d770dae56b2206b3df7f4b2a5e008013c4b59036d3a065# search engine friendly short URL for each model. - Start working immediately after your application is approved. - The ability to earn commission for any new models you refer to us.Bonus Structure Weekly Earnings Bonus Rate Bonus Pay Total Pay $500 - $999 10% $50 - $99.90 $550 - $1,098.90 $1,000 - $1,999 20% $200 - $399.80 $1,200 - $2,398.80 $2,000 or more 30% $600 or more $2,600 or more We never charge our models any fees, and do not ask for your credit card number at any time. All personal identity information you submit is kept strictly confidential.",fraudulent,high,missing_company_profile;no_company_logo,EMSCAD_real_fake_job_postings,processed_public_dataset,1,False
856,14786_suspicious_variant,Junior Web Developer,"GR, I, Psichiko","Title: Junior Web Developer
Location: GR, I, Psichiko
Description: Who we are: DigitalUp is a dynamic company, located in Athens, in the field of Digital Marketing. Our aim is to improve and develop our client's products and services. We are offering a portfolio of services like Web Design and E-Shop Design, Mail Marketing, Social Media Marketing, Google AdWords and Search Engine Optimisation.We are currently seeking for two talented and passionate Junior Web Developer, to offer his/her services as an expert to design and build dynamic web sites and e-shops.
Requirements: What we need from you:Associate’s degree in computer science or demonstrated equivalentPractical knowledge and experience of: PHP, HTML5, CSS3, AJAX, MySQL, jQuery/Javascript. Frameworks, Convert designs into complex user interfaces using interface technologies such as (X)HTML5, CSS and JavaScript.Experience working with a CMS tool, as well as design and convert CMS templates.Ability to work on tight deadlines using effective time-management and organizational skillsDetail oriented, reliable and able to produce accurate resultsDemonstrated ability to work on multiple projects simultaneouslyStrong initiative, work ethic, and commitment to the team
Benefits: What we give to you: Working in a dynamic, collaborative and fast paced team environment Competitive SalaryBonus
Employment Type: Full-time
Required Experience: Entry level

Additional application note: The role advertises high earning potential for students with little experience, but the responsibilities and selection process are not clearly described.",suspicious,medium,missing_requirements;unrealistic_easy_money;no_screening_questions,EMSCAD_real_fake_job_postings,rule_augmented_suspicious_variant,0,True
857,3785,Software Developer,US,"Title: Software Developer
Location: US
Salary Range: 40000-50000
Description: Entry level Software DeveloperLocation : Atlanta, GeorgiaExperience : 1-2 yearsExperience in a production web environment implementing mission critical services.Development of Web Server side PHP in LAMP environments Having experience with XHTML / CSS/ Javascript ia a plus, Knowledge in any of the JavaScript Frameworks and supportive technologiesFamiliarity with Debian Linux,OS X, Ubuntu
Employment Type: Full-time
Required Experience: Entry level
Required Education: Bachelor's Degree
Industry: Computer Software
Function: Engineering",suspicious,medium,missing_company_profile;missing_requirements;no_company_logo;no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
